path,filename,extension,size_bytes,modified_date,guessed_content_type
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_02_20.pdf,15_9_F_15_C_2009_02_20.pdf,.pdf,25973,2026-09-12T03:28:07.561200,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_02_21.pdf,15_9_F_15_C_2009_02_21.pdf,.pdf,26127,2026-09-12T03:28:11.092977,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_02_22.pdf,15_9_F_15_C_2009_02_22.pdf,.pdf,26573,2026-09-12T03:28:15.578197,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_02_23.pdf,15_9_F_15_C_2009_02_23.pdf,.pdf,26454,2026-09-12T03:28:19.635956,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_02_24.pdf,15_9_F_15_C_2009_02_24.pdf,.pdf,26469,2026-09-12T03:28:22.969297,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_02_25.pdf,15_9_F_15_C_2009_02_25.pdf,.pdf,27810,2026-09-12T03:28:26.885015,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_02_26.pdf,15_9_F_15_C_2009_02_26.pdf,.pdf,30117,2026-09-12T03:28:30.273257,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_02_27.pdf,15_9_F_15_C_2009_02_27.pdf,.pdf,36366,2026-09-12T03:28:33.640393,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_02_28.pdf,15_9_F_15_C_2009_02_28.pdf,.pdf,31510,2026-09-12T03:28:37.714343,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_03_01.pdf,15_9_F_15_C_2009_03_01.pdf,.pdf,31266,2026-09-12T03:28:41.188179,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_03_02.pdf,15_9_F_15_C_2009_03_02.pdf,.pdf,30620,2026-09-12T03:28:44.258657,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_03_03.pdf,15_9_F_15_C_2009_03_03.pdf,.pdf,25545,2026-09-12T03:28:47.981595,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_03_04.pdf,15_9_F_15_C_2009_03_04.pdf,.pdf,25547,2026-09-12T03:28:51.470751,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_03_05.pdf,15_9_F_15_C_2009_03_05.pdf,.pdf,24982,2026-09-12T03:28:54.834066,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_03_06.pdf,15_9_F_15_C_2009_03_06.pdf,.pdf,34548,2026-09-12T03:28:58.438541,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2009_03_07.pdf,15_9_F_15_C_2009_03_07.pdf,.pdf,35043,2026-09-12T03:29:01.878394,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_07.pdf,15_9_F_15_C_2013_10_07.pdf,.pdf,33527,2026-09-12T03:29:05.319605,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_08.pdf,15_9_F_15_C_2013_10_08.pdf,.pdf,35480,2026-09-12T03:29:08.944604,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_09.pdf,15_9_F_15_C_2013_10_09.pdf,.pdf,33588,2026-09-12T03:29:12.180838,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_10.pdf,15_9_F_15_C_2013_10_10.pdf,.pdf,34285,2026-09-12T03:29:16.421652,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_11.pdf,15_9_F_15_C_2013_10_11.pdf,.pdf,34633,2026-09-12T03:29:19.702739,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_12.pdf,15_9_F_15_C_2013_10_12.pdf,.pdf,33994,2026-09-12T03:29:23.412894,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_13.pdf,15_9_F_15_C_2013_10_13.pdf,.pdf,36850,2026-09-12T03:29:26.878575,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_14.pdf,15_9_F_15_C_2013_10_14.pdf,.pdf,36659,2026-09-12T03:29:30.190509,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_15.pdf,15_9_F_15_C_2013_10_15.pdf,.pdf,37063,2026-09-12T03:29:34.096655,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_16.pdf,15_9_F_15_C_2013_10_16.pdf,.pdf,36936,2026-09-12T03:29:38.040305,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_17.pdf,15_9_F_15_C_2013_10_17.pdf,.pdf,34769,2026-09-12T03:29:41.927144,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_18.pdf,15_9_F_15_C_2013_10_18.pdf,.pdf,33841,2026-09-12T03:29:45.668027,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_19.pdf,15_9_F_15_C_2013_10_19.pdf,.pdf,34726,2026-09-12T03:29:48.957063,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_20.pdf,15_9_F_15_C_2013_10_20.pdf,.pdf,31132,2026-09-12T03:29:52.220529,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_21.pdf,15_9_F_15_C_2013_10_21.pdf,.pdf,29340,2026-09-12T03:29:55.972562,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_22.pdf,15_9_F_15_C_2013_10_22.pdf,.pdf,28026,2026-09-12T03:29:59.315550,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_23.pdf,15_9_F_15_C_2013_10_23.pdf,.pdf,32661,2026-09-12T03:30:02.756605,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_24.pdf,15_9_F_15_C_2013_10_24.pdf,.pdf,31921,2026-09-12T03:30:06.083906,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_25.pdf,15_9_F_15_C_2013_10_25.pdf,.pdf,34132,2026-09-12T03:30:09.452530,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_26.pdf,15_9_F_15_C_2013_10_26.pdf,.pdf,33748,2026-09-12T03:30:12.381083,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_27.pdf,15_9_F_15_C_2013_10_27.pdf,.pdf,29097,2026-09-12T03:30:15.856571,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_28.pdf,15_9_F_15_C_2013_10_28.pdf,.pdf,34419,2026-09-12T03:30:19.322776,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_29.pdf,15_9_F_15_C_2013_10_29.pdf,.pdf,32864,2026-09-12T03:30:22.641561,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_30.pdf,15_9_F_15_C_2013_10_30.pdf,.pdf,33931,2026-09-12T03:30:26.548849,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_10_31.pdf,15_9_F_15_C_2013_10_31.pdf,.pdf,29748,2026-09-12T03:30:29.712214,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_01.pdf,15_9_F_15_C_2013_11_01.pdf,.pdf,27738,2026-09-12T03:30:33.226411,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_02.pdf,15_9_F_15_C_2013_11_02.pdf,.pdf,27761,2026-09-12T03:30:37.110199,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_03.pdf,15_9_F_15_C_2013_11_03.pdf,.pdf,33718,2026-09-12T03:30:42.378403,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_04.pdf,15_9_F_15_C_2013_11_04.pdf,.pdf,32182,2026-09-12T03:30:45.856716,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_05.pdf,15_9_F_15_C_2013_11_05.pdf,.pdf,35116,2026-09-12T03:30:49.408997,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_06.pdf,15_9_F_15_C_2013_11_06.pdf,.pdf,32410,2026-09-12T03:30:52.448471,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_07.pdf,15_9_F_15_C_2013_11_07.pdf,.pdf,35342,2026-09-12T03:30:55.716773,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_08.pdf,15_9_F_15_C_2013_11_08.pdf,.pdf,31121,2026-09-12T03:30:58.814279,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_09.pdf,15_9_F_15_C_2013_11_09.pdf,.pdf,32618,2026-09-12T03:31:02.395326,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_10.pdf,15_9_F_15_C_2013_11_10.pdf,.pdf,35276,2026-09-12T03:31:05.882494,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_C_2013_11_11.pdf,15_9_F_15_C_2013_11_11.pdf,.pdf,26952,2026-09-12T03:31:08.926042,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_11.pdf,15_9_F_15_D_2013_11_11.pdf,.pdf,33488,2026-09-12T03:31:12.301589,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_12.pdf,15_9_F_15_D_2013_11_12.pdf,.pdf,32248,2026-09-12T03:31:15.545491,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_13.pdf,15_9_F_15_D_2013_11_13.pdf,.pdf,34162,2026-09-12T03:31:19.040074,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_14.pdf,15_9_F_15_D_2013_11_14.pdf,.pdf,35257,2026-09-12T03:31:22.998712,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_15.pdf,15_9_F_15_D_2013_11_15.pdf,.pdf,33100,2026-09-12T03:31:26.476371,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_16.pdf,15_9_F_15_D_2013_11_16.pdf,.pdf,37903,2026-09-12T03:31:30.248350,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_17.pdf,15_9_F_15_D_2013_11_17.pdf,.pdf,36094,2026-09-12T03:31:33.656223,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_18.pdf,15_9_F_15_D_2013_11_18.pdf,.pdf,40027,2026-09-12T03:31:37.246456,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_19.pdf,15_9_F_15_D_2013_11_19.pdf,.pdf,36532,2026-09-12T03:31:41.776238,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_20.pdf,15_9_F_15_D_2013_11_20.pdf,.pdf,40067,2026-09-12T03:31:45.941489,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_21.pdf,15_9_F_15_D_2013_11_21.pdf,.pdf,36280,2026-09-12T03:31:49.331892,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_22.pdf,15_9_F_15_D_2013_11_22.pdf,.pdf,35554,2026-09-12T03:31:52.576376,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_23.pdf,15_9_F_15_D_2013_11_23.pdf,.pdf,36493,2026-09-12T03:31:56.042696,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_24.pdf,15_9_F_15_D_2013_11_24.pdf,.pdf,35210,2026-09-12T03:31:59.452035,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_25.pdf,15_9_F_15_D_2013_11_25.pdf,.pdf,39444,2026-09-12T03:32:03.114876,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_26.pdf,15_9_F_15_D_2013_11_26.pdf,.pdf,34941,2026-09-12T03:32:06.452747,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_27.pdf,15_9_F_15_D_2013_11_27.pdf,.pdf,41577,2026-09-12T03:32:09.983806,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_28.pdf,15_9_F_15_D_2013_11_28.pdf,.pdf,36654,2026-09-12T03:32:13.545712,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_29.pdf,15_9_F_15_D_2013_11_29.pdf,.pdf,40980,2026-09-12T03:32:17.462103,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_11_30.pdf,15_9_F_15_D_2013_11_30.pdf,.pdf,42120,2026-09-12T03:32:20.568405,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_01.pdf,15_9_F_15_D_2013_12_01.pdf,.pdf,41702,2026-09-12T03:32:24.213352,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_02.pdf,15_9_F_15_D_2013_12_02.pdf,.pdf,39240,2026-09-12T03:32:27.662152,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_03.pdf,15_9_F_15_D_2013_12_03.pdf,.pdf,41592,2026-09-12T03:32:31.284582,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_04.pdf,15_9_F_15_D_2013_12_04.pdf,.pdf,33744,2026-09-12T03:32:34.488476,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_05.pdf,15_9_F_15_D_2013_12_05.pdf,.pdf,34929,2026-09-12T03:32:37.763921,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_06.pdf,15_9_F_15_D_2013_12_06.pdf,.pdf,33924,2026-09-12T03:32:41.397675,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_07.pdf,15_9_F_15_D_2013_12_07.pdf,.pdf,32095,2026-09-12T03:32:45.081165,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_08.pdf,15_9_F_15_D_2013_12_08.pdf,.pdf,34974,2026-09-12T03:32:48.981613,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_09.pdf,15_9_F_15_D_2013_12_09.pdf,.pdf,34902,2026-09-12T03:32:52.120411,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_10.pdf,15_9_F_15_D_2013_12_10.pdf,.pdf,33955,2026-09-12T03:32:55.832355,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_11.pdf,15_9_F_15_D_2013_12_11.pdf,.pdf,34570,2026-09-12T03:32:59.630942,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_12.pdf,15_9_F_15_D_2013_12_12.pdf,.pdf,32334,2026-09-12T03:33:03.377017,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_13.pdf,15_9_F_15_D_2013_12_13.pdf,.pdf,32029,2026-09-12T03:33:07.051074,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_14.pdf,15_9_F_15_D_2013_12_14.pdf,.pdf,32068,2026-09-12T03:33:10.304273,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_15.pdf,15_9_F_15_D_2013_12_15.pdf,.pdf,32000,2026-09-12T03:33:14.828447,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_16.pdf,15_9_F_15_D_2013_12_16.pdf,.pdf,34366,2026-09-12T03:33:18.575955,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_17.pdf,15_9_F_15_D_2013_12_17.pdf,.pdf,31568,2026-09-12T03:33:22.217355,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_18.pdf,15_9_F_15_D_2013_12_18.pdf,.pdf,35601,2026-09-12T03:33:25.770647,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_19.pdf,15_9_F_15_D_2013_12_19.pdf,.pdf,34923,2026-09-12T03:33:29.619423,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_20.pdf,15_9_F_15_D_2013_12_20.pdf,.pdf,33573,2026-09-12T03:33:32.859623,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_21.pdf,15_9_F_15_D_2013_12_21.pdf,.pdf,27902,2026-09-12T03:33:36.845555,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_27.pdf,15_9_F_15_D_2013_12_27.pdf,.pdf,31360,2026-09-12T03:33:40.648191,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_28.pdf,15_9_F_15_D_2013_12_28.pdf,.pdf,35469,2026-09-12T03:33:43.832573,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_29.pdf,15_9_F_15_D_2013_12_29.pdf,.pdf,34947,2026-09-12T03:33:47.067053,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_30.pdf,15_9_F_15_D_2013_12_30.pdf,.pdf,34864,2026-09-12T03:33:51.019269,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2013_12_31.pdf,15_9_F_15_D_2013_12_31.pdf,.pdf,27523,2026-09-12T03:33:54.418079,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_01.pdf,15_9_F_15_D_2014_01_01.pdf,.pdf,28874,2026-09-12T03:33:57.569334,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_02.pdf,15_9_F_15_D_2014_01_02.pdf,.pdf,26637,2026-09-12T03:34:00.725101,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_03.pdf,15_9_F_15_D_2014_01_03.pdf,.pdf,26430,2026-09-12T03:34:04.303527,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_04.pdf,15_9_F_15_D_2014_01_04.pdf,.pdf,33070,2026-09-12T03:34:08.163992,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_05.pdf,15_9_F_15_D_2014_01_05.pdf,.pdf,31527,2026-09-12T03:34:11.357998,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_06.pdf,15_9_F_15_D_2014_01_06.pdf,.pdf,26534,2026-09-12T03:34:14.644462,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_07.pdf,15_9_F_15_D_2014_01_07.pdf,.pdf,28462,2026-09-12T03:34:17.944270,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_08.pdf,15_9_F_15_D_2014_01_08.pdf,.pdf,32235,2026-09-12T03:34:21.735987,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_09.pdf,15_9_F_15_D_2014_01_09.pdf,.pdf,31495,2026-09-12T03:34:25.244529,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_10.pdf,15_9_F_15_D_2014_01_10.pdf,.pdf,33304,2026-09-12T03:34:28.683410,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_11.pdf,15_9_F_15_D_2014_01_11.pdf,.pdf,32357,2026-09-12T03:34:31.941062,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_12.pdf,15_9_F_15_D_2014_01_12.pdf,.pdf,32912,2026-09-12T03:34:35.187251,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_13.pdf,15_9_F_15_D_2014_01_13.pdf,.pdf,32901,2026-09-12T03:34:38.403069,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_14.pdf,15_9_F_15_D_2014_01_14.pdf,.pdf,31262,2026-09-12T03:34:41.625269,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_15.pdf,15_9_F_15_D_2014_01_15.pdf,.pdf,34061,2026-09-12T03:34:45.100298,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2014_01_16.pdf,15_9_F_15_D_2014_01_16.pdf,.pdf,29282,2026-09-12T03:34:48.470621,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_06.pdf,15_9_F_15_D_2015_08_06.pdf,.pdf,25551,2026-09-12T03:34:52.174997,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_07.pdf,15_9_F_15_D_2015_08_07.pdf,.pdf,27463,2026-09-12T03:34:55.789814,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_08.pdf,15_9_F_15_D_2015_08_08.pdf,.pdf,29753,2026-09-12T03:34:59.601687,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_09.pdf,15_9_F_15_D_2015_08_09.pdf,.pdf,30341,2026-09-12T03:35:03.371341,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_10.pdf,15_9_F_15_D_2015_08_10.pdf,.pdf,31236,2026-09-12T03:35:06.920201,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_11.pdf,15_9_F_15_D_2015_08_11.pdf,.pdf,25905,2026-09-12T03:35:10.776163,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_12.pdf,15_9_F_15_D_2015_08_12.pdf,.pdf,27114,2026-09-12T03:35:14.103051,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_13.pdf,15_9_F_15_D_2015_08_13.pdf,.pdf,33030,2026-09-12T03:35:17.822041,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_14.pdf,15_9_F_15_D_2015_08_14.pdf,.pdf,30605,2026-09-12T03:35:21.348715,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_15.pdf,15_9_F_15_D_2015_08_15.pdf,.pdf,33932,2026-09-12T03:35:24.734336,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_16.pdf,15_9_F_15_D_2015_08_16.pdf,.pdf,26302,2026-09-12T03:35:27.982992,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2015_08_17.pdf,15_9_F_15_D_2015_08_17.pdf,.pdf,23491,2026-09-12T03:35:31.226426,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_09.pdf,15_9_F_15_D_2016_07_09.pdf,.pdf,27729,2026-09-12T03:35:34.792243,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_10.pdf,15_9_F_15_D_2016_07_10.pdf,.pdf,30593,2026-09-12T03:35:38.460812,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_11.pdf,15_9_F_15_D_2016_07_11.pdf,.pdf,28070,2026-09-12T03:35:41.788399,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_12.pdf,15_9_F_15_D_2016_07_12.pdf,.pdf,29840,2026-09-12T03:35:45.137494,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_13.pdf,15_9_F_15_D_2016_07_13.pdf,.pdf,28727,2026-09-12T03:35:48.722612,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_14.pdf,15_9_F_15_D_2016_07_14.pdf,.pdf,33392,2026-09-12T03:35:52.615881,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_15.pdf,15_9_F_15_D_2016_07_15.pdf,.pdf,32629,2026-09-12T03:35:55.888158,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_16.pdf,15_9_F_15_D_2016_07_16.pdf,.pdf,31633,2026-09-12T03:35:59.429713,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_17.pdf,15_9_F_15_D_2016_07_17.pdf,.pdf,34652,2026-09-12T03:36:02.868782,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_18.pdf,15_9_F_15_D_2016_07_18.pdf,.pdf,31358,2026-09-12T03:36:06.440916,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_19.pdf,15_9_F_15_D_2016_07_19.pdf,.pdf,30532,2026-09-12T03:36:10.583167,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_20.pdf,15_9_F_15_D_2016_07_20.pdf,.pdf,31782,2026-09-12T03:36:14.101499,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_21.pdf,15_9_F_15_D_2016_07_21.pdf,.pdf,33785,2026-09-12T03:36:17.914048,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_22.pdf,15_9_F_15_D_2016_07_22.pdf,.pdf,34244,2026-09-12T03:36:21.182298,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_23.pdf,15_9_F_15_D_2016_07_23.pdf,.pdf,34186,2026-09-12T03:36:24.628434,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_24.pdf,15_9_F_15_D_2016_07_24.pdf,.pdf,32247,2026-09-12T03:36:27.898652,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_25.pdf,15_9_F_15_D_2016_07_25.pdf,.pdf,34086,2026-09-12T03:36:31.729401,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_26.pdf,15_9_F_15_D_2016_07_26.pdf,.pdf,30404,2026-09-12T03:36:35.494431,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_27.pdf,15_9_F_15_D_2016_07_27.pdf,.pdf,30645,2026-09-12T03:36:38.778447,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_28.pdf,15_9_F_15_D_2016_07_28.pdf,.pdf,36921,2026-09-12T03:36:42.085166,application/pdf
Well_technical_data\Daily Drilling report - PDF Version\15_9_F_15_D_2016_07_29.pdf,15_9_F_15_D_2016_07_29.pdf,.pdf,26474,2026-09-12T03:36:45.665098,application/pdf
