report_id,well_name_file,report_date,seq,time_from,time_to,main_activity,activity_code,state,level1,level2,confidence,narrative,reviewer_verdict,reviewer_notes
15_9_F_15_2008-09-23,15_9_F_15,23-09-2008,12,09:45,10:45,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot ZMS / control system.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-09-23,15_9_F_15,23-09-2008,16,11:45,16:15,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot ZMS / control system. Meanwhile troubleshot ZMS / control system.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-09-23,15_9_F_15,23-09-2008,17,16:15,16:30,interruption,other,ok,NPT - Other,Unclassified,low,"Troubleshot ZMS / control system. Meanwhile held toolbox talk for rigging 3"" chicksan on F-5.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-09-23,15_9_F_15,23-09-2008,18,16:30,19:00,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot ZMS / control system.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-09-23,15_9_F_15,23-09-2008,19,19:00,22:00,interruption,other,ok,NPT - Other,Unclassified,low,"Troubleshot ZMS / control system. Meanwhile rigged 3"" chicksan in moonpool.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-09-23,15_9_F_15,23-09-2008,20,22:00,22:15,interruption,other,ok,NPT - Other,Unclassified,low,Reset all drilling system - got ZMS / control system up and running.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-09-24,15_9_F_15,24-09-2008,10,16:00,16:30,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot ZMS / control system.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-09-25,15_9_F_15,25-09-2008,6,06:00,11:30,interruption,other,ok,NPT - Other,Unclassified,low,Had problems with bolts on deadline anchor spooler drum.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-09-25,15_9_F_15,25-09-2008,8,14:30,18:15,interruption,other,ok,NPT - Other,Unclassified,low,Slip and cut drill line. Had problems with bolts on deadline anchor clamp.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-10-04,15_9_F_15,04-10-2008,3,02:00,02:30,interruption,other,ok,NPT - Other,Unclassified,low,Replaced and MU new fitting on BX elevator hydraulic hose.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-11-14,15_9_F_15,14-11-2008,2,00:30,01:30,interruption,other,ok,NPT - Other,Unclassified,low,Changed out BX-elevator due to slack spring in closing mechanisme. Could not operate back-up elevator. Changed back to primary BX-elevator and decided to operated it while looking for a new latch locking pin spring.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-11-14,15_9_F_15,14-11-2008,4,04:30,05:00,interruption,other,ok,NPT - Other,Unclassified,low,Replaced latch locking pin spring on BX-elevators. Fixed joy-stick for drawworks.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-12-06,15_9_F_15,06-12-2008,4,02:45,03:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"Held toolbox talk prior to making up 9 5/8"" EZSV.",Productive/plug & Abandon,
15_9_F_15_2008-12-07,15_9_F_15,07-12-2008,15,07:15,08:45,interruption,other,ok,NPT - Other,Unclassified,low,Changed dies in aft PRS gripper head.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-12-08,15_9_F_15,08-12-2008,19,11:30,11:45,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot problem with PRS elevator.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-12-08,15_9_F_15,08-12-2008,28,20:30,21:00,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot hydraulics for casing tong. Troubleshot HTS tailing arm.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-12-10,15_9_F_15,10-12-2008,8,10:30,11:45,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot PRS weight indicator and PRS elevator problems.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-12-10,15_9_F_15,10-12-2008,10,12:30,00:00,interruption,other,ok,NPT - External,Materials/Logistics,medium,Troubleshot situation with PRS. PRS not supplying sufficient hydraulic pressure to gripper claw. Performed faultfinding in hydraulic and electrical system.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-12-11,15_9_F_15,11-12-2008,3,19:00,22:00,interruption,other,ok,NPT - Other,Unclassified,low,Cleared drillfloor. Installed flush joint elevator on PRS. Tested PRS - ok.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-12-11,15_9_F_15,11-12-2008,4,22:00,22:30,interruption,other,ok,NPT - Other,Unclassified,low,Calibrated blocks -ok.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_2008-12-12,15_9_F_15,12-12-2008,6,05:00,05:30,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Washed/drilled soft cement from 1301 m to 1315 m MD. Parameters : 2000 lpm / 30 rpm / SPP 60 bar / torque 5-15 kNm /  WOB 0-5 MT.,Productive/plug & Abandon,
15_9_F_15_A_2008-12-14,15_9_F_15_A,14-12-2008,2,03:30,04:00,interruption,other,ok,NPT - Other,Unclassified,low,Removed flush joint elevator on PRS in order to fix spooling problem. Ran gripper head to floor and re-spooled drums. Meanwhile reamed on stand and downlinked powerdrive.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-15,15_9_F_15_A,15-12-2008,2,02:00,02:30,interruption,other,ok,NPT - Other,Unclassified,low,"When attempting to pick up a stand of 5 1/2"" DP, the stand was bent. Probable cause is that the stand was caught by the wind and/or hit by the flush joint elevator when making the grip with the gripper head. Hence the stand was bent when retracting the arm. Closed additional fingers to secure the stand in the finger slot. Set down stand and made new grip. Inspected stand visually, stand seemed to by straight and undamaged. Meanwhile reciprocated stand with 3000 lpm / 80 RPM.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-16,15_9_F_15_A,16-12-2008,2,03:45,04:15,interruption,other,ok,NPT - Other,Unclassified,low,Performed manriding to hose bundle in top of PRS. Thightened fittings on several hoses. Inspected and found leak to be fixed. Meanwhile circulated at 3000 lpm / SPP 136 bar.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-18,15_9_F_15_A,18-12-2008,2,02:00,03:45,interruption,other,ok,NPT - Other,Unclassified,low,"Not able to function FMS. Troubleshot situation. Changed fittings on hoses - still not functioning correctly. Traced external panel for FMS and hooked up same. Traced 13 3/8"" inserts for PS-30. Hooked up FMS to external panel, functioned FMS - ok. Installed by-pass baffle in shoe joint laying on HTS.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-18,15_9_F_15_A,18-12-2008,9,09:00,09:45,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot hydraulics on PS-30.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-18,15_9_F_15_A,18-12-2008,17,20:45,21:15,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot problems with HTS rollers.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-19,15_9_F_15_A,19-12-2008,10,11:00,12:15,interruption,other,ok,NPT - Other,Unclassified,low,"Not able to stab to stab casing correctly. Crossed threads, negative make up. Backed out joint. Cleaned, inspected and refurbished threads.",agreed,
15_9_F_15_A_2008-12-23,15_9_F_15_A,23-12-2008,13,22:00,23:45,interruption,other,ok,NPT - Other,Unclassified,low,Trouble shot mal function of PS21 slips.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-25,15_9_F_15_A,25-12-2008,14,14:00,15:00,interruption,other,ok,NPT - Other,Unclassified,low,Trouble shot HTS rollers.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-25,15_9_F_15_A,25-12-2008,16,16:15,16:45,interruption,other,ok,NPT - Other,Unclassified,low,Trouble shot draw works movement malfunction.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-25,15_9_F_15_A,25-12-2008,17,16:45,17:15,interruption,other,ok,NPT - Other,Unclassified,low,Trouble shot PDM malfunction.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-26,15_9_F_15_A,26-12-2008,1,00:00,00:45,interruption,other,ok,NPT - Other,Unclassified,low,Investigated problem with HTS belt. Re-sat encoder,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-26,15_9_F_15_A,26-12-2008,7,10:15,11:45,interruption,other,ok,NPT - Other,Unclassified,low,"RIH with 5 1/2"" DP from surface to 1009 m.",Productive/Tripping,
15_9_F_15_A_2008-12-29,15_9_F_15_A,29-12-2008,12,11:45,13:00,interruption,other,ok,NPT - Other,Unclassified,low,Investigated why BX-elevators opened without command. Changed out BX-elevator.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2008-12-31,15_9_F_15_A,31-12-2008,5,17:30,18:00,interruption,other,ok,NPT - Other,Unclassified,low,Circulated hole clean whilst investigating problem with PRS bladder on lower arm.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2009-01-01,15_9_F_15_A,01-01-2009,2,05:00,06:00,interruption,other,ok,NPT - Other,Unclassified,low,"Evaluated situation. Made SJA and held tool box talk for recovering 10 3/4"" csg double. Secured lower end of csg and attached pick up elevator on top end.

Meanwhile circulated 8 1/2"" hole at minimum rate. Parameters : 1100 lpm / SPP 42 bar / 60 RPM / torque 10-12 kNm. Stopped rotation when man-riding to attach pick up elevator.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2009-01-01,15_9_F_15_A,01-01-2009,3,06:00,07:00,interruption,other,ok,NPT - Other,Unclassified,low,"Made SJA and held tool box talk for recovering 10 3/4"" csg double. Secured lower end of csg and attached pick up elevator on top end. Hoisted csg vertical and secured in aft PRS. Inspected TDS blower hose for damage. Ok.

Meanwhile circulated 8 1/2"" hole at minimum rate. Parameters : 1100 lpm / SPP 42 bar / 60 RPM / torque 10-12 kNm. Stopped rotation when man-riding to attach pick up elevator.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2009-01-02,15_9_F_15_A,02-01-2009,7,06:00,08:45,interruption,other,ok,NPT - Other,Unclassified,low,"Changed leaking hydraulic hose in cable tray on aft PRS drag chain in derrick.

Meanwhile function tested BOP and flushed choke & kill lines. De-isolated and function tested aft PRS.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_A_2009-01-07,15_9_F_15_A,07-01-2009,10,14:00,15:15,interruption,other,ok,NPT - Other,Unclassified,low,"ESD shut down on production, Waited on electrician to reset equipment on drill floor.",NPT-Other/HSE/Permits,
15_9_F_15_C_2009-01-20,15_9_F_15_C,20-01-2009,3,03:30,04:30,interruption,other,ok,NPT - Other,Unclassified,low,Excess time used on service on TDS and PRS. RIH to TD at 2585 m MD.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2009-01-20,15_9_F_15_C,20-01-2009,14,18:15,20:15,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot slack wire on PRS. Found mismatch on tension cyclinders - rectified problem.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2009-01-25,15_9_F_15_C,25-01-2009,8,19:15,19:30,interruption,other,ok,NPT - Other,Unclassified,low,Held toolbox talk for continued casing running.,Productive/ Casing/Cementing,
15_9_F_15_C_2009-01-26,15_9_F_15_C,26-01-2009,7,11:45,12:15,interruption,other,ok,NPT - Other,Unclassified,low,Attempted to latch BX elevator onto casing stand in PRS - negative. Troubleshot. Decided to change to spider elevator.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2009-01-26,15_9_F_15_C,26-01-2009,10,19:45,20:00,interruption,other,ok,NPT - Other,Unclassified,low,"Held toolbox talk for running 10 3/4"" casing stands.",Productive/ Casing/Cementing,
15_9_F_15_C_2009-01-28,15_9_F_15_C,28-01-2009,17,18:45,19:30,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot problem with hydraulic oil overheating. Ran other hydraulic equipment to cool hydraulic oil in main system.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2009-01-28,15_9_F_15_C,28-01-2009,19,21:00,23:30,interruption,other,ok,NPT - Other,Unclassified,low,"Searched rig for spare x-over / socket. Welded 1,5"" hex socket onto 1"" drive interface on j-gun. Meanwhile positioned Claxton tool and brought riser spider to drillfloor.",NPT - External/Materials/Logistics,
15_9_F_15_C_2009-02-08,15_9_F_15_C,08-02-2009,14,16:00,16:30,interruption,other,ok,NPT - Surface Equipment,Repair/Maintenance,medium,Repaired loose fitting on PRS hose. Stopped operation due to exhaust fumes on drill floor.,agreed,
15_9_F_15_C_2009-02-08,15_9_F_15_C,08-02-2009,16,18:30,00:00,interruption,other,ok,NPT - Other,Unclassified,low,"Identified bursted hose on upper arm on aft PRS. Installed new hose as a temporary solution on upper arm (hose will be replaced during scheduled PRS overhault).

Meanwhile continued to change hydraulic tension cylinders on F-15 on centralizer deck.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2009-02-09,15_9_F_15_C,09-02-2009,3,03:00,06:00,interruption,other,ok,NPT - Other,Unclassified,low,Found damaged port for hydraulic hose in TDS rotating head. Isolated port and switched to redundant hydraulic line.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2009-02-09,15_9_F_15_C,09-02-2009,5,17:30,19:00,interruption,other,ok,NPT - Other,Unclassified,low,Replaced seal in rotating head and rebuilt same. Tested and observed no leaks. Continued rebuilding rotating head components.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2009-02-09,15_9_F_15_C,09-02-2009,6,19:00,20:00,interruption,other,ok,NPT - Other,Unclassified,low,De-isolated drawworks and TDS. Function tested TDS and pressured up system. Tidied and cleaned oil from TDS and rig floor.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2009-02-18,15_9_F_15_C,18-02-2009,4,01:00,01:30,interruption,other,ok,NPT - Other,Unclassified,low,Changed to backup elevators due to problems with primary elevators.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2009-02-18,15_9_F_15_C,18-02-2009,12,07:15,08:00,interruption,other,ok,NPT - Other,Unclassified,low,Problem with BX elevator function investigated. Installed gauges on elevators & tested same.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2013-10-11,15_9_F_15_C,11-10-2013,13,10:15,12:00,interruption,other,ok,NPT - Other,Unclassified,low,Jarred up and sheared pin between D probe and lock mandrel.,NPT - Downhole Equipment/Failure,
15_9_F_15_C_2013-10-11,15_9_F_15_C,11-10-2013,17,14:15,18:30,interruption,other,ok,NPT - Other,Unclassified,low,Jarred down to release GS/M pulling tool.,NPT - Downhole Equipment/Failure,
15_9_F_15_C_2013-10-11,15_9_F_15_C,11-10-2013,18,18:30,19:00,interruption,other,ok,NPT - Other,Unclassified,low,POOH from 477 m to surface. FLO left in hole.,NPT - Downhole Equipment/Failure,
15_9_F_15_C_2013-10-11,15_9_F_15_C,11-10-2013,19,19:00,20:15,interruption,other,ok,NPT - Other,Unclassified,low,"Held TBT with nightshift. Re-configured toolstring, including hydraulic jar and TDR.",NPT - Downhole Equipment/Fishing,
15_9_F_15_C_2013-10-11,15_9_F_15_C,11-10-2013,20,20:15,20:45,interruption,other,ok,NPT - Other,Unclassified,low,RIH w/ jarring toolstring and engaged FLO at 477 m.,NPT - Downhole Equipment/Fishing,
15_9_F_15_C_2013-10-11,15_9_F_15_C,11-10-2013,23,22:30,22:45,interruption,other,ok,NPT - Other,Unclassified,low,Performed TBT for way ahead and handling loose wire safely.,NPT - Downhole Equipment/Fishing,
15_9_F_15_C_2013-10-11,15_9_F_15_C,11-10-2013,24,22:45,23:00,interruption,other,ok,NPT - Other,Unclassified,low,POOH from 284 m to surface. Toolstring parted at time delayed release below cable head.,NPT - Downhole Equipment/Fishing,
15_9_F_15_C_2013-10-12,15_9_F_15_C,12-10-2013,6,02:45,03:00,workover,other,ok,Productive,Workover,high,"Engaged FLO, confirmed additional weight. POOH from 477 m to surface.",,
15_9_F_15_C_2013-10-13,15_9_F_15_C,13-10-2013,20,18:15,18:30,interruption,other,ok,NPT - Other,Unclassified,low,Rig blacked out.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_C_2013-10-29,15_9_F_15_C,29-10-2013,2,02:15,02:30,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Performed Pre-job Meeting prior to nippling down BOP.,Productive/BOP/Wellhead,
15_9_F_15_C_2013-10-30,15_9_F_15_C,30-10-2013,7,03:30,05:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Installed riser spider in rotary. Installed hydraulic hoses and function tested spider.,Productive/BOP/Wellhead,
15_9_F_15_C_2013-10-31,15_9_F_15_C,31-10-2013,1,00:00,02:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"Picked up lower riser pup joint.
Prepared seal faces on joint connection and made up same.
Tested connection and ran down with riser joint.",Productive/BOP/Wellhead,
15_9_F_15_C_2013-11-03,15_9_F_15_C,03-11-2013,7,10:15,10:30,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Performed pre-job meeting prior changing of elevators.,Productive/Tripping,
15_9_F_15_C_2013-11-04,15_9_F_15_C,04-11-2013,8,11:15,12:15,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"Modified scaffolding in moonpool.

Maenwhile:
Prepared equipment to run diverter.
Performed pre-job meeting prior to nipple up BOP.
At 11:00 hrs informed production to shut down according to SIMOPS red procedure.",Productive/BOP/Wellhead,
15_9_F_15_D_2013-11-16,15_9_F_15_D,16-11-2013,7,21:00,21:15,drilling,other,ok,Productive,Drilling - Other,low,Took SCR.,Productive/Monitoring,
15_9_F_15_D_2013-11-17,15_9_F_15_D,17-11-2013,7,15:30,15:45,interruption,other,ok,NPT - Other,Unclassified,low,Observed leak on kelly hose at connection. R/B stand.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2013-11-17,15_9_F_15_D,17-11-2013,8,15:45,16:00,interruption,other,ok,NPT - Other,Unclassified,low,"Removed PS21 slips, installed master bushing. M/U swedge and hose and lined up for circulation.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2013-11-17,15_9_F_15_D,17-11-2013,10,19:00,19:15,interruption,other,ok,NPT - Other,Unclassified,low,"Removed hose and circ. sub from string. M/U TDS, broke circulation. Tested kelly hose to 250 bar.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2013-11-28,15_9_F_15_D,28-11-2013,32,21:45,00:00,drilling,other,ok,Productive,Drilling - Other,low,R/U test line to TDS. Performed line test to 20 /345 bar for 5/10 min. Pressure tested TDS and kelly hose to 20/345 bar for 5/10 min.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2013-12-02,15_9_F_15_D,02-12-2013,4,14:00,16:15,interruption,other,ok,NPT - Other,Unclassified,low,"Attempted to rack back stand no success. Unable to back out due to TDS brake. Troubleshot on TDS brake system. Spanned out stand with iron roughneck. R/B stand in derrick. M/U circulation swedge and hose to dril string. Circulated on well with 660 lpm, 48 bar. Restarted TDS all functions returned to normal. Broke out circulation swedge.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2013-12-02,15_9_F_15_D,02-12-2013,10,19:30,19:45,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshot on interlock system for mudbucket. Meanwhile circulated with 1800 lpm and 60 rpm. Reciprocated drill string.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2013-12-08,15_9_F_15_D,08-12-2013,7,04:00,06:00,completion,other,ok,Productive,Completion,high,"Established circulation in steps of 200 lpm to 900 lpm, 10 m3 loss was observed Reduced flow to 700 lpm, 90 bar, no loss observed. Established rotation with 20 rpm, 20-26 kNm.
Pressure tested rig up to 345 bar.",,
15_9_F_15_D_2013-12-18,15_9_F_15_D,18-12-2013,31,22:45,00:00,interruption,other,ok,NPT - Other,Unclassified,low,Recovered stand back into PRS.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2013-12-19,15_9_F_15_D,19-12-2013,1,00:00,01:45,interruption,other,ok,NPT - Other,Unclassified,low,"Recovered stand back into PRS.
Inspected PRS, replaced broken split pin in claw.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,2,03:00,06:00,interruption,other,ok,NPT - Other,Unclassified,low,Trouble shot communication to tractor (Production Electronics Cartridg ),NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,3,06:00,07:15,interruption,other,ok,NPT - Other,Unclassified,low,Trouble shot communication to tractor (Production Electronics Cartridge),NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,4,07:15,09:15,interruption,other,ok,NPT - Other,Unclassified,low,"POOH with perforation string on WL from 4200 m. Bled down lubricator, closed XMT.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,5,09:15,09:30,interruption,other,ok,NPT - Other,Unclassified,low,Performed pre-job meeting prior to break out lubricator and L/D tractor unit.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,6,09:30,11:45,interruption,other,ok,NPT - Other,Unclassified,low,Broke out lubricator at QST. L/D tractor unit. Checked and tested new tractor system.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,7,11:45,12:00,interruption,other,ok,NPT - Other,Unclassified,low,P/U and M/U tool string.,Productive/Completion,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,8,12:00,12:30,interruption,other,ok,NPT - Other,Unclassified,low,M/U lubricator to QST and pressure tested connection to 30/250 bar for 5/10 min.,Productive/BOP/Wellhead,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,9,12:30,12:45,interruption,other,ok,NPT - Other,Unclassified,low,"Filled lubricator and riser with meg via MIV 240 ltr. 
Opened DHSV. Opened HMV.",Productive/BOP/Wellhead,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,10,12:45,15:00,interruption,other,ok,NPT - Other,Unclassified,low,"RIH with perforation string on WL with 30 m/min according to program.
Toolstring stopped moving at 3500 m / 73,2 deg inclination.",Productive/Completion,
15_9_F_15_D_2014-01-09,15_9_F_15_D,09-01-2014,11,15:00,18:00,interruption,other,ok,NPT - Other,Unclassified,low,RIH with perforation string on WL using tractor from 3500 m to 4400 m.,Productive/Completion,
15_9_F_15_D_2014-01-11,15_9_F_15_D,11-01-2014,18,21:30,22:00,interruption,other,ok,NPT - Other,Unclassified,low,"POOH from 500 m with perforation string on WL. Tools in catcher. Closed SV, 21,2 bar SIWHP. Closed HMW.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-11,15_9_F_15_D,11-01-2014,19,22:00,23:00,interruption,other,ok,NPT - Other,Unclassified,low,Inflow tested HMV with SIWHP 5 bar for 10 min. Meanwhile performed pre-job meeting prior to break lubricator and check tool string.,Productive/BOP/Wellhead,
15_9_F_15_D_2014-01-11,15_9_F_15_D,11-01-2014,20,23:00,23:30,interruption,other,ok,NPT - Other,Unclassified,low,Broke out lubricator at QST. Inspected and tested tool string firing head.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-11,15_9_F_15_D,11-01-2014,21,23:30,00:00,interruption,other,ok,NPT - Other,Unclassified,low,Removed firing head.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-12,15_9_F_15_D,12-01-2014,1,00:00,00:45,interruption,other,ok,NPT - Other,Unclassified,low,"Checked firing head, crimped wire observed.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-12,15_9_F_15_D,12-01-2014,2,00:45,02:00,interruption,other,ok,NPT - Other,Unclassified,low,M/U firing head to tool string. Function tested tool string.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2014-01-12,15_9_F_15_D,12-01-2014,3,02:00,02:30,interruption,other,ok,NPT - Other,Unclassified,low,M/U lubricator at QST. Pressure tested lubricator to 275 bar. Filled riser with meg.,Productive/BOP/Wellhead,
15_9_F_15_D_2014-01-12,15_9_F_15_D,12-01-2014,4,02:30,03:00,interruption,other,ok,NPT - Other,Unclassified,low,Opened well and RIH with perforation string no. 3 on WL to 250 m.,Productive/Completion,
15_9_F_15_D_2015-08-06,15_9_F_15_D,06-08-2015,6,21:00,22:00,workover,other,ok,Productive,Workover,high,Held start up meeting regarding well operation with all involved personnel.,,
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,2,01:45,02:15,interruption,other,ok,NPT - Other,Unclassified,low,Evaluated situation. Discussed different options.,NPT - Downhole Equipment/Failure,"The next entries show a toolstring compatibility problem, so this evaluation belongs to that event rather than staying Unclassified"
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,3,02:15,07:45,interruption,other,ok,NPT - Other,Unclassified,low,Altus and Schlumberger rearranged toolstring and tested different options. Decided to run single logging run without perf.guns.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,4,07:45,08:00,interruption,other,ok,NPT - Other,Unclassified,low,Performed TBT for R/U logging BHA.,Productive/Logging,
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,5,08:00,10:05,interruption,other,ok,NPT - Other,Unclassified,low,"M/U BHA for run # 1 (3 1/8'' tractor and GR/CCL). Added 40 litr Ramex 50/50 MEG in riser.
Leak tested lubricator/QTS to 20/345 bar 5/10 min.",Productive/Logging,
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,6,10:05,11:00,interruption,other,ok,NPT - Surface Equipment,Repair/Maintenance,medium,Equalized and opened HMV and pumped MEG for equalizing DHSV. Opened DHSV. WHP 68 bar. Equalized and opened SV with 43 turns.,Productive/BOP/Wellhead,
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,8,14:30,15:25,interruption,other,ok,NPT - Other,Unclassified,low,RIH with tractor activated from 3500 m to 3900 m. Stopped at logging depth.,Productive/BOP/Wellhead,
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,10,15:30,18:10,interruption,other,ok,NPT - Other,Unclassified,low,Adjusted W/L drum position.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,12,18:30,19:50,interruption,other,ok,NPT - Other,Unclassified,low,Called out mechanic. Was able to adjust W/L drum to correct position. Continued to POOH while logging.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,14,20:30,23:10,interruption,other,ok,NPT - Other,Unclassified,low,"POOH with BHA#1 from 3348 m to surface. WHP 69 bar.
Meanwhile PETEC verified GR/CCL correlation log OK.",Productive/Logging,
15_9_F_15_D_2015-08-09,15_9_F_15_D,09-08-2015,15,23:10,00:00,interruption,other,ok,NPT - Other,Unclassified,low,Closed SV & HMV and inflow tested same. Bled off lubricator and purged R/U with N2 to closed drain.,Productive/BOP/Wellhead,
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,1,00:00,01:25,interruption,other,ok,NPT - Other,Unclassified,low,Continued to drain lubricator to closed drain.,Productive/BOP/Wellhead,
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,2,01:25,01:35,interruption,other,ok,NPT - Other,Unclassified,low,Performed TBT prior to L/D toolstring.,Productive/BOP/Wellhead,
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,3,01:35,02:20,interruption,other,ok,NPT - Other,Unclassified,low,Broke lubricator and L/D tractor and GR/CCL.,Productive/Logging,
